SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-10-2020,Single Family Residential,350 Bella Vista Ave,LOS GATOS,CA,95032,2500000,3,2.5,LOS GATOS,1842,6895,1930,79,1357,,Sold,,,http://www.redfin.com/CA/Los-Gatos/350-Bella-Vista-Ave-95032/home/160997612,MLSListings,ML81782161,N,Y,37.2272649,-121.9702617
PAST SALE,,Single Family Residential,725 Cilker Ct,Los Gatos,CA,95032,2200000,4,4.0,,2480,4817,2008,,887,,,,,http://www.redfin.com/CA/Los-Gatos/725-Cilker-Ct-95032/home/28895061,,,N,Y,37.2357589,-121.9672242
PAST SALE,March-12-2020,Vacant Land,0 LG Farms,LOS GATOS,CA,95033,480000,,,LOS GATOS,,882090,,77,,,Sold,,,http://www.redfin.com/CA/Los-Gatos/485-Alberto-Way-95032/home/170434257,MLSListings,ML81780188,N,Y,37.2297237,-121.9719051
PAST SALE,May-5-2020,Single Family Residential,1621 Hyde Dr,LOS GATOS,CA,95032,1700000,4,2.0,LOS GATOS,1854,8270,1968,23,917,,Sold,,,http://www.redfin.com/CA/Los-Gatos/1621-Hyde-Dr-95032/home/1830983,MLSListings,ML81786526,N,Y,37.2657206,-121.9906311
PAST SALE,April-30-2020,Single Family Residential,15805 Shannon Rd,LOS GATOS,CA,95032,2670000,4,3.0,LOS GATOS,3254,57928,1964,28,821,,Sold,,,http://www.redfin.com/CA/Los-Gatos/15805-Shannon-Rd-95032/home/679996,MLSListings,ML81785037,N,Y,37.2285546,-121.9463778
PAST SALE,May-8-2020,Townhouse,15720 Los Gatos Almaden Rd,LOS GATOS,CA,95032,1100000,3,2.0,LOS GATOS,1494,1812,1972,20,736,372,Sold,,,http://www.redfin.com/CA/Los-Gatos/15720-LG-Almaden-Rd-95032/home/1635444,MLSListings,ML81789021,N,Y,37.2431167,-121.944178
PAST SALE,March-18-2020,Condo/Co-op,125 Cherry Wood Ct,LOS GATOS,CA,95032,1200000,3,2.5,LOS GATOS,1520,1800,1972,71,789,385,Sold,,,http://www.redfin.com/CA/Los-Gatos/125-Cherry-Wood-Ct-95032/home/1066411,MLSListings,ML81781464,N,Y,37.263522,-121.9742604
PAST SALE,April-14-2020,Single Family Residential,155 Belhaven Dr,LOS GATOS,CA,95032,2115000,5,3.0,LOS GATOS,2448,12454,1965,44,864,48,Sold,,,http://www.redfin.com/CA/Los-Gatos/155-Belhaven-Dr-95032/home/804720,MLSListings,ML81786168,N,Y,37.2318758,-121.9165767
PAST SALE,May-8-2020,Single Family Residential,231 Arroyo Grande Way,LOS GATOS,CA,95032,2235000,4,2.0,LOS GATOS,1823,14044,1959,20,1226,,Sold,,,http://www.redfin.com/CA/Los-Gatos/231-Arroyo-Grande-Way-95032/home/1685574,MLSListings,ML81788522,N,Y,37.2479049,-121.9626972
PAST SALE,May-22-2020,Single Family Residential,15940 Rochin Ter,LOS GATOS,CA,95032,1583500,3,2.0,LOS GATOS,1616,8751,1961,6,980,,Sold,,,http://www.redfin.com/CA/Los-Gatos/15940-Rochin-Ter-95032/home/703211,MLSListings,ML81788996,N,Y,37.2372588,-121.9470222
PAST SALE,May-22-2020,Townhouse,106 Almond Hill Ct,LOS GATOS,CA,95032,1260000,3,2.0,LOS GATOS,1295,3077,1973,6,973,497,Sold,,,http://www.redfin.com/CA/Los-Gatos/106-Almond-Hill-Ct-95032/home/1346189,MLSListings,ML81788379,N,Y,37.2547185,-121.963708
PAST SALE,May-21-2020,Single Family Residential,133 Blossom Glen Way,LOS GATOS,CA,95032,2000000,3,2.5,LOS GATOS,2100,8322,1963,7,952,,Sold,,,http://www.redfin.com/CA/Los-Gatos/133-Blossom-Glen-Way-95032/home/1507193,MLSListings,ML81789546,N,Y,37.238157,-121.943775
PAST SALE,May-5-2020,Single Family Residential,15807 Union Ave,LOS GATOS,CA,95032,2300000,4,3.0,LOS GATOS,2769,20096,1961,23,831,,Sold,,,http://www.redfin.com/CA/Los-Gatos/15807-Union-Ave-95032/home/1743085,MLSListings,ML81786729,N,Y,37.2389292,-121.9316894
PAST SALE,May-27-2020,Single Family Residential,2135 Blossom Valley Dr,SAN JOSE,CA,95124,1650000,3,3.0,SAN JOSE,1550,6641,1960,1,1065,,Sold,,,http://www.redfin.com/CA/San-Jose/2135-Blossom-Valley-Dr-95124/home/1301757,MLSListings,ML81791413,N,Y,37.2393811,-121.9358228
PAST SALE,April-15-2020,Single Family Residential,14470 Blossom Hill Rd,LOS GATOS,CA,95032,1715000,3,2.0,LOS GATOS,1830,9923,1971,43,937,,Sold,,,http://www.redfin.com/CA/Los-Gatos/14470-Blossom-Hill-Rd-95032/home/1534830,MLSListings,ML81785055,N,Y,37.2359411,-121.9207107
PAST SALE,,Single Family Residential,135 Belwood Gtwy,Los Gatos,CA,95032,1735000,4,2.0,,1748,10000,1964,,993,,,,,http://www.redfin.com/CA/Los-Gatos/135-Belwood-Gtwy-95032/home/1584645,,,N,Y,37.2343533,-121.9162211
PAST SALE,,Single Family Residential,16228 Harwood Rd,Los Gatos,CA,95032,1700000,4,3.0,,2346,10000,1983,,725,,,,,http://www.redfin.com/CA/Los-Gatos/16228-Harwood-Rd-95032/home/1442447,,,N,Y,37.232536,-121.9126204
PAST SALE,May-22-2020,Townhouse,109 Oakland Pl,LOS GATOS,CA,95032,1300000,4,2.5,LOS GATOS,2302,2220,1977,6,565,522,Sold,,,http://www.redfin.com/CA/Los-Gatos/109-Oakland-Pl-95032/home/1228325,MLSListings,ML81787644,N,Y,37.259064,-121.970223
PAST SALE,March-19-2020,Townhouse,115 Summerwood Dr,LOS GATOS,CA,95032,1228000,3,2.5,LOS GATOS,1533,1680,1971,70,801,386,Sold,,,http://www.redfin.com/CA/Los-Gatos/115-Summerwood-Dr-95032/home/1326925,MLSListings,ML81782648,N,Y,37.2645605,-121.9752696
PAST SALE,March-2-2020,Townhouse,147 Altura Vis,LOS GATOS,CA,95032,1525000,3,2.5,LOS GATOS,2203,1882,1977,87,692,805,Sold,,,http://www.redfin.com/CA/Los-Gatos/147-Altura-Vis-95032/home/1689427,MLSListings,ML81785073,N,Y,37.258866,-121.990628
PAST SALE,,Vacant Land,HAPPY ACRES,LOS GATOS,CA,95032,1450000,,,,,113834,,,,,,,,http://www.redfin.com/CA/LOS-GATOS/HAPPY-ACRES-95032/home/18967987,,,N,Y,37.224042,-121.941059
PAST SALE,,Single Family Residential,15937 Cherry Blossom Ln,Los Gatos,CA,95032,3022500,3,3.0,,3099,11437,1951,,975,,,,,http://www.redfin.com/CA/Los-Gatos/15937-Cherry-Blossom-Ln-95032/home/1818593,,,N,Y,37.2370174,-121.9576468
PAST SALE,April-9-2020,Single Family Residential,318 Templeton Ln,LOS GATOS,CA,95032,3155000,4,4.5,LOS GATOS,3542,4920,2010,49,891,220,Sold,,,http://www.redfin.com/CA/Los-Gatos/318-Templeton-Ln-95032/home/35657262,MLSListings,ML81784629,N,Y,37.2272578,-121.9692842
PAST SALE,May-1-2020,Single Family Residential,120 Las Astas Dr,LOS GATOS,CA,95032,1605000,4,2.0,LOS GATOS,1292,6561,1958,27,1242,,Sold,,,http://www.redfin.com/CA/Los-Gatos/120-Las-Astas-Dr-95032/home/839151,MLSListings,ML81782200,N,Y,37.2512668,-121.9646189
PAST SALE,,Condo/Co-op,142 Cll Larga,Los Gatos,CA,95032,1565000,2,3.0,,2035,,1980,,769,,,,,http://www.redfin.com/CA/Los-Gatos/142-Cll-Larga-95032/home/569882,,,N,Y,37.2636297,-121.9872106
PAST SALE,April-23-2020,Single Family Residential,218 Mattson Ave,LOS GATOS,CA,95032,1715000,3,2.0,LOS GATOS,1444,9203,1961,35,1188,,Sold,,,http://www.redfin.com/CA/Los-Gatos/218-Mattson-Ave-95032/home/822672,MLSListings,ML81784012,N,Y,37.261965,-121.982435
PAST SALE,April-27-2020,Single Family Residential,243 Longridge Rd,LOS GATOS,CA,95032,1675000,3,2.0,LOS GATOS,1296,6510,1958,31,1292,,Sold,,,http://www.redfin.com/CA/Los-Gatos/243-Longridge-Rd-95032/home/1580623,MLSListings,ML81790618,N,Y,37.2449018,-121.9548877
PAST SALE,,Condo/Co-op,1755 Las Joyas Ct,Los Gatos,CA,95032,1200000,3,3.0,,2016,,1979,,595,,,,,http://www.redfin.com/CA/Los-Gatos/1755-Las-Joyas-Ct-95032/home/1337658,,,N,Y,37.265647,-121.984514
PAST SALE,March-19-2020,Single Family Residential,129 Lansberry Ct,LOS GATOS,CA,95032,2900000,4,2.5,LOS GATOS,2313,8004,1970,70,1254,,Sold,,,http://www.redfin.com/CA/Los-Gatos/129-Lansberry-Ct-95032/home/874978,MLSListings,ML81787366,N,Y,37.2327585,-121.9523878
PAST SALE,March-18-2020,Townhouse,129 Cuesta De Los Gatos,LOS GATOS,CA,95032,1700000,4,2.5,LOS GATOS,1799,1709,1997,71,945,424,Sold,,,http://www.redfin.com/CA/Los-Gatos/129-Cuesta-De-Los-Gatos-95032/home/653728,MLSListings,ML81783021,N,Y,37.227709,-121.971519
PAST SALE,April-1-2020,Single Family Residential,144 Adrian Pl,LOS GATOS,CA,95032,1815000,3,2.5,LOS GATOS,2202,8598,1963,57,824,,Sold,,,http://www.redfin.com/CA/Los-Gatos/144-Adrian-Pl-95032/home/1662644,MLSListings,ML81779653,N,Y,37.239368,-121.94365
PAST SALE,March-20-2020,Single Family Residential,134 Hollycrest Dr,LOS GATOS,CA,95032,1902000,6,3.0,LOS GATOS,1880,6614,1958,69,1012,,Sold,,,http://www.redfin.com/CA/Los-Gatos/134-Hollycrest-Dr-95032/home/1542298,MLSListings,ML81782992,N,Y,37.2438717,-121.9543101
PAST SALE,May-22-2020,Condo/Co-op,439 Alberto Way #104,LOS GATOS,CA,95032,565000,2,2.0,LOS GATOS,888,,1978,6,636,468,Sold,,,http://www.redfin.com/CA/Los-Gatos/439-Alberto-Way-95032/unit-104/home/914274,MLSListings,ML81787835,N,Y,37.2279503,-121.9726591
PAST SALE,May-8-2020,Single Family Residential,124 Craig Way,LOS GATOS,CA,95032,2000000,4,2.5,LOS GATOS,1935,7859,1967,20,1034,,Sold,,,http://www.redfin.com/CA/Los-Gatos/124-Craig-Way-95032/home/1552180,MLSListings,ML81788461,N,Y,37.2366981,-121.9413115
PAST SALE,April-23-2020,Single Family Residential,219 Dover St,LOS GATOS,CA,95032,1870000,3,2.5,LOS GATOS,2135,8450,1963,35,876,,Sold,,,http://www.redfin.com/CA/Los-Gatos/219-Dover-St-95032/home/1582678,MLSListings,ML81786305,N,Y,37.2389846,-121.9431559
PAST SALE,March-13-2020,Single Family Residential,14205 Shannon Rd,LOS GATOS,CA,95032,3570000,5,4.5,LOS GATOS,4588,205603,2001,76,778,,Sold,,,http://www.redfin.com/CA/Los-Gatos/14205-Shannon-Rd-95032/home/753496,MLSListings,ML81778323,N,Y,37.2191251,-121.9168657
PAST SALE,,Single Family Residential,159 Old Orchard Dr,Los Gatos,CA,95032,1950000,4,3.0,,2325,10240,1964,,839,,,,,http://www.redfin.com/CA/Los-Gatos/159-Old-Orchard-Dr-95032/home/1665952,,,N,Y,37.233906,-121.9222887
PAST SALE,April-30-2020,Single Family Residential,16195 George St,LOS GATOS,CA,95032,2800000,0,,LOS GATOS,2144,15497,1910,28,1306,,Sold,,,http://www.redfin.com/CA/Los-Gatos/16195-George-St-95032/home/162487041,MLSListings,ML81774374,N,Y,37.2334438,-121.9656631
PAST SALE,May-22-2020,Single Family Residential,16750 Magneson Loop,LOS GATOS,CA,95032,2060000,3,2.0,LOS GATOS,2033,8101,1932,6,1013,,Sold,,,http://www.redfin.com/CA/Los-Gatos/16750-Magneson-Loop-95032/home/1369478,MLSListings,ML81788428,N,Y,37.2334859,-121.9629771
PAST SALE,April-2-2020,Vacant Land,0 Happy Acres,LOS GATOS,CA,95032,1450000,,,LOS GATOS,,113834,,56,,,Sold,,,http://www.redfin.com/CA/LOS-GATOS/HAPPY-ACRES-RD-95032/home/161073124,MLSListings,ML81779733,N,Y,37.226017,-121.945014
PAST SALE,April-1-2020,Single Family Residential,204 Barbara Dr,LOS GATOS,CA,95032,1365000,3,2.0,LOS GATOS,1272,6100,1964,57,1073,,Sold,,,http://www.redfin.com/CA/Los-Gatos/204-Barbara-Dr-95032/home/703244,MLSListings,ML81782980,N,Y,37.2400464,-121.9281559
